,id,X.chrom,start,end,name,score,strand
469,circ_10419,chr18,76856475,76914555,ATP9B,401,+
470,circ_1042,chr1,212216334,212220759,DTL,3,+
471,circ_10420,chr18,76856475,76936907,ATP9B,65,+
472,circ_10421,chr18,76870354,76886375,ATP9B,8,+
473,circ_10422,chr18,76886266,76914555,ATP9B,284,+
474,circ_10423,chr18,76886266,76936907,ATP9B,69,+
475,circ_10424,chr18,76886266,76953263,ATP9B,63,+
476,circ_10425,chr18,76886266,76967012,ATP9B,76,+
477,circ_10426,chr18,76886266,76974038,ATP9B,110,+
478,circ_10427,chr18,76936812,76974038,ATP9B,7,+
479,circ_10428,chr18,76936812,76977161,ATP9B,2,+
480,circ_10429,chr18,76953182,76974038,ATP9B,225,+
481,circ_1043,chr1,212218001,212220759,DTL,317,+
482,circ_10430,chr18,77037053,77067234,ATP9B,11,+
483,circ_10431,chr18,77063603,77067234,ATP9B,5,+
484,circ_10432,chr18,77096627,77119462,ATP9B,2,+
485,circ_10433,chr18,77170402,77171501,NFATC1,4,+
486,circ_10434,chr18,77193578,77211816,NFATC1,18,+
487,circ_10435,chr18,77193578,77227582,NFATC1,2,+
488,circ_10436,chr18,77208781,77211816,NFATC1,34,+
489,circ_10437,chr18,77455224,77457988,CTDP1,65,+
490,circ_10438,chr18,77455224,77464917,CTDP1,152,+
491,circ_10439,chr18,77470345,77478016,CTDP1,13,+
492,circ_1044,chr1,21231375,21268823,EIF4G3,215,-
493,circ_10440,chr18,77470345,77489069,CTDP1,3,+
494,circ_10441,chr18,77470345,77496521,CTDP1,5,+
495,circ_10442,chr18,77488906,77496521,CTDP1,698,+
496,circ_10443,chr18,77668145,77668309,PQLC1,2,-
497,circ_10444,chr18,77693968,77695767,PQLC1,2,-
498,circ_10445,chr18,77733521,77737701,TXNL4A,13,-
499,circ_10446,chr18,77736717,77737701,TXNL4A,9,-
500,circ_10447,chr18,8113483,8143777,PTPRM,9,+
501,circ_10448,chr18,8624935,8638414,RAB12,9,+
502,circ_10449,chr18,9182379,9195696,ANKRD12,284,+
503,circ_1045,chr1,212466361,212480242,PPP2R5A,5,+
504,circ_10450,chr18,9182379,9208801,ANKRD12,90,+
505,circ_10451,chr18,9182379,9211782,ANKRD12,44,+
506,circ_10452,chr18,9182379,9216898,ANKRD12,32,+
507,circ_10453,chr18,9182379,9221997,ANKRD12,4894,+
508,circ_10454,chr18,9182379,9239554,ANKRD12,31,+
509,circ_10455,chr18,9195548,9211782,ANKRD12,6,+
510,circ_10456,chr18,9195548,9221997,ANKRD12,751,+
511,circ_10457,chr18,9195548,9235907,ANKRD12,2,+
512,circ_10458,chr18,9195548,9239554,ANKRD12,2,+
513,circ_10459,chr18,9204473,9211782,ANKRD12,56,+
514,circ_1046,chr1,212499324,212506940,PPP2R5A,6,+
515,circ_10460,chr18,9204473,9221997,ANKRD12,301,+
516,circ_10461,chr18,9208654,9221997,ANKRD12,627,+
517,circ_10462,chr18,9208654,9239554,ANKRD12,59,+
518,circ_10463,chr18,9211581,9216898,ANKRD12,4,+
519,circ_10464,chr18,9211581,9221997,ANKRD12,22,+
520,circ_10465,chr18,9263787,9275665,ANKRD12,29,+
521,circ_10466,chr18,9271899,9275665,ANKRD12,2,+
522,circ_10467,chr18,9512988,9513287,RALBP1,10,+
523,circ_10468,chr18,9522157,9522507,RALBP1,12,+
524,circ_10469,chr18,9522157,9525849,RALBP1,32,+
525,circ_1047,chr1,212502476,212506940,PPP2R5A,494,+
526,circ_10470,chr18,9524591,9525849,RALBP1,4553,+
527,circ_10471,chr18,9524591,9530939,RALBP1,19,+
528,circ_10472,chr18,9553319,9595151,PPP4R1,2,-
529,circ_10473,chr18,9557218,9559602,PPP4R1,3,-
530,circ_10474,chr18,9570154,9577189,PPP4R1,9,-
531,circ_10475,chr18,9570154,9595100,PPP4R1,2,-
532,circ_10476,chr18,9583114,9584826,PPP4R1,4,-
533,circ_10477,chr18,9583114,9593872,PPP4R1,4,-
534,circ_10478,chr18,9583114,9595100,PPP4R1,928,-
535,circ_10479,chr18,9583114,9595151,PPP4R1,753,-
536,circ_1048,chr1,212502476,212515622,PPP2R5A,22,+
537,circ_10480,chr18,9588086,9588851,PPP4R1,96,-
538,circ_10481,chr18,9588086,9593872,PPP4R1,5,-
539,circ_10482,chr18,9588086,9595100,PPP4R1,189,-
540,circ_10483,chr18,9588086,9595151,PPP4R1,164,-
541,circ_10484,chr18,9590047,9590757,PPP4R1,7,-
542,circ_10485,chr18,9593765,9595100,PPP4R1,40,-
543,circ_10486,chr18,9593765,9595151,PPP4R1,39,-
544,circ_10487,chr18,9722738,9792232,RAB31,2,+
545,circ_10488,chr18,9722738,9815219,RAB31,72,+
546,circ_10489,chr18,9775274,9815219,RAB31,134,+
547,circ_1049,chr1,212502476,212519275,PPP2R5A,44,+
548,circ_10490,chr18,9814016,9815219,RAB31,78,+
549,circ_10491,chr18,9924992,9937063,VAPA,2,+
550,circ_10492,chr18,9927092,9937063,VAPA,7,+
551,circ_10493,chr18,9931806,9937063,VAPA,1915,+
552,circ_10494,chr18,9931806,9950565,VAPA,299,+
553,circ_10495,chr18,9936106,9945055,VAPA,3,+
554,circ_10496,chr18,9936982,9938338,VAPA,7,+
555,circ_10497,chr19,10254441,10254663,DNMT1,3,-
556,circ_10498,chr19,10262073,10265732,DNMT1,2,-
557,circ_10499,chr19,10262073,10267185,DNMT1,2,-
558,circ_105,chr1,109883345,109888500,SORT1,63,-
559,circ_1050,chr1,212502476,212520748,PPP2R5A,2,+
560,circ_10500,chr19,10264968,10265732,DNMT1,7,-
561,circ_10501,chr19,10264968,10267185,DNMT1,2,-
562,circ_10502,chr19,10270333,10288043,DNMT1,16,-
563,circ_10503,chr19,10273342,10277361,DNMT1,41,-
564,circ_10504,chr19,10273342,10288043,DNMT1,34,-
565,circ_10505,chr19,10277273,10288043,DNMT1,11,-
566,circ_10506,chr19,1031069,1032695,CNN2,83,+
567,circ_10507,chr19,1032390,1032695,CNN2,1468,+
568,circ_10508,chr19,10368897,10369361,MRPL4,5,+
569,circ_10509,chr19,1048893,1055350,ABCA7,2,+
570,circ_1051,chr1,212502476,212522584,PPP2R5A,10,+
571,circ_10510,chr19,10599867,10600529,KEAP1,2,-
572,circ_10511,chr19,10602252,10602938,KEAP1,9,-
573,circ_10512,chr19,10741732,10742832,SLC44A2,40,+
574,circ_10513,chr19,10748319,10748991,SLC44A2,101,+
575,circ_10514,chr19,1080028,1082973,HMHA1,2,+
576,circ_10515,chr19,10883154,10887892,DNM2,4,+
577,circ_10516,chr19,10883154,10897382,DNM2,2,+
578,circ_10517,chr19,10906047,10909248,DNM2,442,+
579,circ_10518,chr19,10906047,10916643,DNM2,87,+
580,circ_10519,chr19,1090906,1091906,POLR2E,9,-
581,circ_1052,chr1,212506838,212515622,PPP2R5A,8,+
582,circ_10520,chr19,10912963,10916643,DNM2,3,+
583,circ_10521,chr19,10912963,10923053,DNM2,2,+
584,circ_10522,chr19,10979893,10980339,C19orf38,2,+
585,circ_10523,chr19,11015626,11019883,CARM1,24,+
586,circ_10524,chr19,11024552,11027453,CARM1,15,+
587,circ_10525,chr19,11113704,11114073,SMARCA4,10,+
588,circ_10526,chr19,11151982,11170863,SMARCA4,3,+
589,circ_10527,chr19,11168930,11170863,SMARCA4,27,+
590,circ_10528,chr19,11168933,11170863,SMARCA4,51,+
591,circ_10529,chr19,11170428,11170863,SMARCA4,10,+
592,circ_1053,chr1,212506838,212519275,PPP2R5A,21,+
593,circ_10530,chr19,11223953,11224438,LDLR,4,+
594,circ_10531,chr19,11230767,11231198,LDLR,51,+
595,circ_10532,chr19,11289020,11289396,KANK2,3,-
596,circ_10533,chr19,11446122,11446459,RAB3D,1693,-
597,circ_10534,chr19,11446122,11448136,RAB3D,6,-
598,circ_10535,chr19,11447847,11448136,RAB3D,2,-
599,circ_10536,chr19,1147307,1154401,SBNO2,71,-
600,circ_10537,chr19,11623870,11625036,ECSIT,176,-
601,circ_10538,chr19,11833768,11836142,ZNF823,90,-
602,circ_10539,chr19,11834047,11836142,ZNF823,4,-
603,circ_1054,chr1,212515529,212519275,PPP2R5A,19,+
604,circ_10540,chr19,11835008,11836142,ZNF823,16,-
605,circ_10541,chr19,12222060,12222534,ZNF788,5,+
606,circ_10542,chr19,12256072,12257039,ZNF625,4,-
607,circ_10543,chr19,12341274,12345723,ZNF44,2,-
608,circ_10544,chr19,12355395,12361183,ZNF44,5,-
609,circ_10545,chr19,12360792,12361183,ZNF44,237,-
610,circ_10546,chr19,12628558,12639510,ZNF564,60,-
611,circ_10547,chr19,12635609,12639510,ZNF564,13,-
612,circ_10548,chr19,12637733,12639510,ZNF564,89,-
613,circ_10549,chr19,12638624,12639510,ZNF564,2,-
614,circ_1055,chr1,212515529,212520748,PPP2R5A,154,+
615,circ_10550,chr19,1270926,1272050,CIRBP,33,+
616,circ_10551,chr19,1270926,1274439,CIRBP,6,+
617,circ_10552,chr19,1271327,1272050,CIRBP,226,+
618,circ_10553,chr19,12734513,12735524,ZNF791,41,+
619,circ_10554,chr19,12759949,12761036,MAN2B1,2,-
620,circ_10555,chr19,12766507,12768369,MAN2B1,2,-
621,circ_10556,chr19,12783660,12784130,WDR83,64,+
622,circ_10557,chr19,12787921,12790736,DHPS,2,-
623,circ_10558,chr19,12790270,12791139,DHPS,128,-
624,circ_10559,chr19,12825634,12826553,TNPO2,26,-
625,circ_1056,chr1,212519144,212520748,PPP2R5A,2,+
626,circ_10560,chr19,12989195,12989648,DNASE2,4,-
627,circ_10561,chr19,13039155,13039477,FARSA,2,-
628,circ_10562,chr19,13039155,13039661,FARSA,1178,-
629,circ_10563,chr19,13039155,13039746,FARSA,7,-
630,circ_10564,chr19,13039155,13039750,FARSA,2,-
631,circ_10565,chr19,13064495,13065340,GADD45GIP1,3,-
632,circ_10566,chr19,13064953,13065340,GADD45GIP1,20,-
633,circ_10567,chr19,13135834,13136366,NFIX,5,+
634,circ_10568,chr19,13919649,13920034,ZSWIM4,4,+
635,circ_10569,chr19,13919649,13920051,ZSWIM4,2,+
636,circ_1057,chr1,212520688,212522584,PPP2R5A,4,+
637,circ_10570,chr19,14023980,14024451,CC2D1A,2,+
638,circ_10571,chr19,14034145,14034624,CC2D1A,4,+
639,circ_10572,chr19,14066723,14067334,DCAF15,12,+
640,circ_10573,chr19,14104336,14104707,RFX1,5,-
641,circ_10574,chr19,14150319,14150722,IL27RA,172,+
642,circ_10575,chr19,14153264,14153601,IL27RA,370,+
643,circ_10576,chr19,14156965,14157430,IL27RA,8,+
644,circ_10577,chr19,14501735,14508951,CD97,11,+
645,circ_10578,chr19,14501735,14512572,CD97,2,+
646,circ_10579,chr19,14512197,14512572,CD97,2,+
647,circ_1058,chr1,212529967,212530626,PPP2R5A,139,+
648,circ_10580,chr19,14513408,14515374,CD97,275,+
649,circ_10581,chr19,14515194,14518041,CD97,3,+
650,circ_10582,chr19,14551954,14552255,PKN1,4,+
651,circ_10583,chr19,14568842,14569187,PKN1,218,+
652,circ_10584,chr19,14730070,14741019,EMR3,71,-
653,circ_10585,chr19,14730070,14744114,EMR3,21,-
654,circ_10586,chr19,14736303,14741019,EMR3,4,-
655,circ_10587,chr19,14748916,14752428,EMR3,4,-
656,circ_10588,chr19,14765793,14774352,EMR3,12,-
657,circ_10589,chr19,14769324,14774352,EMR3,16,-
658,circ_1059,chr1,212590580,212590818,,4,+
659,circ_10590,chr19,14772774,14774352,EMR3,43,-
660,circ_10591,chr19,14805821,14810093,ZNF333,2,+
661,circ_10592,chr19,14815865,14817585,ZNF333,19,+
662,circ_10593,chr19,14854231,14854526,EMR2,15,-
663,circ_10594,chr19,14854231,14854596,EMR2,134,-
664,circ_10595,chr19,14854231,14857135,EMR2,8,-
665,circ_10596,chr19,14862247,14863338,EMR2,5,-
666,circ_10597,chr19,15378226,15383944,BRD4,11,-
667,circ_10598,chr19,15379715,15383944,BRD4,11,-
668,circ_10599,chr19,15383625,15383944,BRD4,4,-
669,circ_106,chr1,109883345,109888503,SORT1,70,-
670,circ_1060,chr1,21267751,21268823,EIF4G3,25,-
671,circ_10600,chr19,15469777,15473062,AKAP8,2,-
672,circ_10601,chr19,15571870,15572418,RASAL3,52,-
673,circ_10602,chr19,15806745,15807880,CYP4F12,10,+
674,circ_10603,chr19,16192722,16199930,TPM4,3,+
675,circ_10604,chr19,16263361,16265301,HSH2D,41,+
676,circ_10605,chr19,16472589,16472795,EPS15L1,21,-
677,circ_10606,chr19,16472589,16506278,EPS15L1,2,-
678,circ_10607,chr19,16472696,16506278,EPS15L1,2,-
679,circ_10608,chr19,16503114,16506278,EPS15L1,13,-
680,circ_10609,chr19,16636052,16636488,CHERP,2,-
681,circ_1061,chr1,21267983,21268823,EIF4G3,97,-
682,circ_10610,chr19,16663616,16666208,SLC35E1,4,-
683,circ_10611,chr19,16677342,16678980,SLC35E1,2,-
684,circ_10612,chr19,16757906,16764936,C19orf42,9,-
685,circ_10613,chr19,16757930,16764936,C19orf42,3,-
686,circ_10614,chr19,16790794,16791392,TMEM38A,57,+
687,circ_10615,chr19,16790794,16793319,TMEM38A,149,+
688,circ_10616,chr19,17169358,17170902,HAUS8,2,-
689,circ_10617,chr19,17212469,17213367,MYO9B,847,+
690,circ_10618,chr19,17263453,17265225,MYO9B,89,+
691,circ_10619,chr19,17263453,17267848,MYO9B,4,+
692,circ_1062,chr1,21267983,21276601,EIF4G3,37,-
693,circ_10620,chr19,17264776,17267848,MYO9B,25,+
694,circ_10621,chr19,17264776,17270294,MYO9B,2,+
695,circ_10622,chr19,17267718,17270294,MYO9B,89,+
696,circ_10623,chr19,17267718,17273932,MYO9B,42,+
697,circ_10624,chr19,17267718,17278874,MYO9B,7,+
698,circ_10625,chr19,17270204,17273932,MYO9B,46,+
699,circ_10626,chr19,17270204,17278874,MYO9B,22,+
700,circ_10627,chr19,17273159,17273932,MYO9B,106,+
701,circ_10628,chr19,17273159,17278874,MYO9B,29,+
702,circ_10629,chr19,17273797,17278874,MYO9B,222,+
703,circ_1063,chr1,21267983,21276604,EIF4G3,40,-
704,circ_10630,chr19,17283145,17283772,MYO9B,8,+
705,circ_10631,chr19,17286471,17291849,MYO9B,3,+
706,circ_10632,chr19,17308600,17309117,MYO9B,2,+
707,circ_10633,chr19,17308600,17311638,MYO9B,70,+
708,circ_10634,chr19,17311101,17311638,MYO9B,167,+
709,circ_10635,chr19,17387303,17387718,BABAM1,659,+
710,circ_10636,chr19,17523905,17524114,AK311380|AK055623,2,+
711,circ_10637,chr19,17626981,17628659,PGLS,4,+
712,circ_10638,chr19,17652944,17654440,FAM129C,2,+
713,circ_10639,chr19,17678214,17679522,GLT25D1,2,+
714,circ_1064,chr1,21267983,21307720,EIF4G3,7,-
715,circ_10640,chr19,17881233,17881705,FCHO1,63,+
716,circ_10641,chr19,17883265,17883550,FCHO1,133,+
717,circ_10642,chr19,17893825,17895733,FCHO1,7,+
718,circ_10643,chr19,17894911,17895733,FCHO1,2,+
719,circ_10644,chr19,17948740,17949199,JAK3,5,-
720,circ_10645,chr19,17949988,17951150,JAK3,25,-
721,circ_10646,chr19,18186558,18187137,IL12RB1,40,-
722,circ_10647,chr19,18232494,18235176,MAST3,2,+
723,circ_10648,chr19,18245388,18245792,MAST3,12,+
724,circ_10649,chr19,18245388,18246651,MAST3,16,+
725,circ_1065,chr1,212957704,212960979,NSL1,2,-
726,circ_10650,chr19,18246549,18252825,MAST3,2,+
727,circ_10651,chr19,18258252,18258434,MAST3,79,+
728,circ_10652,chr19,18285849,18286507,PIK3R2|IFI30,496,+
729,circ_10653,chr19,18453668,18454225,PGPEP1,153,+
730,circ_10654,chr19,18492813,18495589,,4,-
731,circ_10655,chr19,18648410,18649243,FKBP8,498,-
732,circ_10656,chr19,18648410,18649246,FKBP8,1641,-
733,circ_10657,chr19,18650180,18650530,FKBP8,1314,-
734,circ_10658,chr19,18675678,18676000,KXD1,58,+
735,circ_10659,chr19,19049161,19049858,HOMER3,7,-
736,circ_1066,chr1,21295966,21306941,EIF4G3,4,-
737,circ_10660,chr19,19118155,19119237,SUGP2,10,-
738,circ_10661,chr19,19215721,19217194,SLC25A42,23,+
739,circ_10662,chr19,19240964,19244019,TMEM161A,3,-
740,circ_10663,chr19,19308915,19310043,RFXANK,5,+
741,circ_10664,chr19,19407797,19408153,SUGP1,85,-
742,circ_10665,chr19,1944021,1944451,CSNK1G2,3,+
743,circ_10666,chr19,19576148,19576423,GATAD2A,26,+
744,circ_10667,chr19,19576148,19584927,GATAD2A,16,+
745,circ_10668,chr19,19576148,19584976,GATAD2A,27,+
746,circ_10669,chr19,19576153,19576423,GATAD2A,14,+
747,circ_1067,chr1,21295966,21307720,EIF4G3,408,-
748,circ_10670,chr19,19576153,19584927,GATAD2A,2,+
749,circ_10671,chr19,19584841,19603521,GATAD2A,5,+
750,circ_10672,chr19,19603114,19603521,GATAD2A,971,+
751,circ_10673,chr19,19605102,19607028,GATAD2A,2,+
752,circ_10674,chr19,19636990,19638579,NDUFA13|YJEFN3,8,+
753,circ_10675,chr19,19675741,19680393,PBX4,52,-
754,circ_10676,chr19,1969506,1969958,CSNK1G2,7,+
755,circ_10677,chr19,1969506,1980390,CSNK1G2,12,+
756,circ_10678,chr19,19703314,19710174,PBX4,48,-
757,circ_10679,chr19,19750893,19751380,GMIP,1506,-
758,circ_1068,chr1,21295966,21329301,EIF4G3,98,-
759,circ_10680,chr19,19756682,19757156,ATP13A1,29,-
760,circ_10681,chr19,19916839,19917877,ZNF506,272,-
761,circ_10682,chr19,20043990,20045876,ZNF93,2,+
762,circ_10683,chr19,20228589,20232155,ZNF90,5,+
763,circ_10684,chr19,20718855,20721359,,19,-
764,circ_10685,chr19,2072658,2073423,MOB3A,3,-
765,circ_10686,chr19,20727424,20728782,ZNF737,72,-
766,circ_10687,chr19,2078138,2078678,MOB3A,21,-
767,circ_10688,chr19,20975317,20976684,ZNF66,306,+
768,circ_10689,chr19,21116829,21117853,ZNF85,24,+
769,circ_1069,chr1,212977661,212981190,TATDN3,3,+
770,circ_10690,chr19,21216261,21216990,ZNF430,3641,+
771,circ_10691,chr19,21280990,21281716,ZNF714,13,+
772,circ_10692,chr19,2137009,2138713,AP3D1,13,-
773,circ_10693,chr19,2137725,2138713,AP3D1,70,-
774,circ_10694,chr19,21558039,21558766,ZNF738,17,+
775,circ_10695,chr19,2189730,2194576,DOT1L,101,+
776,circ_10696,chr19,2213537,2214595,DOT1L,5,+
777,circ_10697,chr19,2271383,2271953,OAZ1,9,+
778,circ_10698,chr19,2278582,2279112,C19orf35,35,-
779,circ_10699,chr19,23541231,23545527,BC038574,1299,-
780,circ_107,chr1,109883345,109890154,SORT1,6,-
781,circ_1070,chr1,213037049,213046160,FLVCR1,2,+
782,circ_10700,chr19,23541231,23545541,BC038574,18,-
783,circ_10701,chr19,23541231,23557566,BC038574|ZNF91,11,-
784,circ_10702,chr19,23556543,23557566,ZNF91,226,-
785,circ_10703,chr19,23844915,23845960,ZNF675,312,-
786,circ_10704,chr19,23937624,23938353,ZNF681,10,-
787,circ_10705,chr19,23990627,24016323,RPSA,2,+
788,circ_10706,chr19,24014398,24015914,,22,+
789,circ_10707,chr19,24014398,24016323,,154,+
790,circ_10708,chr19,24288741,24310982,ZNF254,4,+
791,circ_10709,chr19,24309055,24310982,ZNF254,10,+
792,circ_1071,chr1,213037066,213043510,FLVCR1,21,+
793,circ_10710,chr19,2438160,2438529,LMNB2,2,-
794,circ_10711,chr19,30462099,30477324,URI1,712,+
795,circ_10712,chr19,30462099,30503438,URI1,179,+
796,circ_10713,chr19,30471065,30477324,URI1|C19orf2|RMP,5,+
797,circ_10714,chr19,30476129,30477324,URI1|C19orf2,1181,+
798,circ_10715,chr19,30476129,30477328,URI1|C19orf2,2,+
799,circ_10716,chr19,30476129,30503438,URI1|C19orf2,75,+
800,circ_10717,chr19,30476129,30509866,URI1|C19orf2,2,+
801,circ_10718,chr19,311844,313643,MIER2,6,-
802,circ_10719,chr19,31718910,31733781,,2,-
803,circ_1072,chr1,213037066,213046160,FLVCR1,254,+
804,circ_10720,chr19,32847521,32851524,ZNF507,7,+
805,circ_10721,chr19,32899122,32902278,DPY19L3,4,+
806,circ_10722,chr19,33096740,33098738,ANKRD27,37,-
807,circ_10723,chr19,33106563,33116872,ANKRD27,5,-
808,circ_10724,chr19,33106563,33134537,ANKRD27,4,-
809,circ_10725,chr19,33108494,33113525,ANKRD27,2,-
810,circ_10726,chr19,33113327,33116872,ANKRD27,2,-
811,circ_10727,chr19,33132929,33134537,ANKRD27,3,-
812,circ_10728,chr19,33135230,33137521,ANKRD27,5,-
813,circ_10729,chr19,33135230,33140698,ANKRD27,2,-
814,circ_1073,chr1,213037066,213058738,FLVCR1,343,+
815,circ_10730,chr19,33390762,33392318,CEP89,26,-
816,circ_10731,chr19,33390762,33406423,CEP89,4,-
817,circ_10732,chr19,33390762,33409245,CEP89,8,-
818,circ_10733,chr19,33392150,33406423,CEP89,7,-
819,circ_10734,chr19,33406242,33409245,CEP89,50,-
820,circ_10735,chr19,33406242,33414448,CEP89,3,-
821,circ_10736,chr19,33406242,33417179,CEP89,9,-
822,circ_10737,chr19,33406242,33417890,CEP89,13,-
823,circ_10738,chr19,334399,336173,MIER2,30,-
824,circ_10739,chr19,33584264,33585175,GPATCH1,17,+
825,circ_1074,chr1,213037066,213061936,FLVCR1,62,+
826,circ_10740,chr19,33603391,33610023,GPATCH1,2,+
827,circ_10741,chr19,33604672,33605325,GPATCH1,563,+
828,circ_10742,chr19,33608730,33610023,GPATCH1,3,+
829,circ_10743,chr19,33608730,33617639,GPATCH1,2,+
830,circ_10744,chr19,3381709,3382241,NFIC,3,+
831,circ_10745,chr19,3425103,3435205,NFIC,12,+
832,circ_10746,chr19,34685382,34687668,LSM14A,65,+
833,circ_10747,chr19,34685382,34699956,LSM14A,2,+
834,circ_10748,chr19,34685382,34706566,LSM14A,179,+
835,circ_10749,chr19,34687538,34699956,LSM14A,4,+
836,circ_1075,chr1,213037066,213062599,FLVCR1,13,+
837,circ_10750,chr19,34687538,34712643,LSM14A,7,+
838,circ_10751,chr19,34699833,34706566,LSM14A,104,+
839,circ_10752,chr19,34699833,34712643,LSM14A,4,+
840,circ_10753,chr19,34706028,34706562,LSM14A,6,+
841,circ_10754,chr19,34706028,34706566,LSM14A,178,+
842,circ_10755,chr19,34706028,34710782,LSM14A,2,+
843,circ_10756,chr19,34706028,34712643,LSM14A,2,+
844,circ_10757,chr19,34712411,34712643,LSM14A,131,+
845,circ_10758,chr19,34790583,34791873,KIAA0355,2,+
846,circ_10759,chr19,34818325,34819056,KIAA0355,6,+
847,circ_1076,chr1,213037066,213068696,FLVCR1,27,+
848,circ_10760,chr19,34818325,34821252,KIAA0355,6,+
849,circ_10761,chr19,34821093,34824706,KIAA0355,4,+
850,circ_10762,chr19,34887205,34887562,GPI,25,+
851,circ_10763,chr19,34921480,34925873,UBA2,290,+
852,circ_10764,chr19,34921480,34929671,UBA2,157,+
853,circ_10765,chr19,34922765,34925873,UBA2,22,+
854,circ_10766,chr19,34922765,34929671,UBA2,31,+
855,circ_10767,chr19,34925772,34929671,UBA2,2,+
856,circ_10768,chr19,34934748,34936026,UBA2,4,+
857,circ_10769,chr19,34941169,34955036,UBA2,8,+
858,circ_1077,chr1,213043395,213046160,FLVCR1,62,+
859,circ_10770,chr19,34942885,34955036,UBA2,80,+
860,circ_10771,chr19,34942885,34957919,UBA2,10,+
861,circ_10772,chr19,34949673,34955036,UBA2,2,+
862,circ_10773,chr19,34954930,34957919,UBA2,11,+
863,circ_10774,chr19,35420787,35424627,ZNF30,20,+
864,circ_10775,chr19,35510094,35510437,GRAMD1A,25,+
865,circ_10776,chr19,35749847,35753595,LSR,4,+
866,circ_10777,chr19,36213260,36214908,MLL4,5,+
867,circ_10778,chr19,3623685,3624160,C19orf29,357,-
868,circ_10779,chr19,36252919,36253257,C19orf55,17,+
869,circ_1078,chr1,213046019,213056780,FLVCR1,3,+
870,circ_10780,chr19,3651823,3667351,PIP5K1C,5,-
871,circ_10781,chr19,3656402,3661999,PIP5K1C,25,-
872,circ_10782,chr19,36579939,36580208,WDR62,25,+
873,circ_10783,chr19,3660963,3661999,PIP5K1C,336,-
874,circ_10784,chr19,36636707,36637214,CAPNS1,56,+
875,circ_10785,chr19,36940132,36940903,ZNF566,16,-
876,circ_10786,chr19,36940300,36940903,ZNF566,116,-
877,circ_10787,chr19,37098453,37101644,ZNF382,12,+
878,circ_10788,chr19,37117031,37118448,ZNF382,2,+
879,circ_10789,chr19,37168946,37171381,,3,+
880,circ_1079,chr1,213046019,213058738,FLVCR1,33,+
881,circ_10790,chr19,37203287,37203769,ZNF567,9,+
882,circ_10791,chr19,37314186,37316594,ZNF790,11,-
883,circ_10792,chr19,37482077,37482748,ZNF568,38,+
884,circ_10793,chr19,37579940,37582023,ZNF420,4,+
885,circ_10794,chr19,37656496,37660956,ZNF585A,4,-
886,circ_10795,chr19,37689840,37698156,ZNF585B,26,-
887,circ_10796,chr19,37690301,37698156,ZNF585B,277,-
888,circ_10797,chr19,37838091,37838774,HKR1,5,+
889,circ_10798,chr19,37916769,37917280,ZNF569,214,-
890,circ_10799,chr19,37935808,37945975,ZNF569,9,-
891,circ_108,chr1,109884635,109888500,SORT1,83,-
892,circ_1080,chr1,213046019,213061936,FLVCR1,3,+
893,circ_10800,chr19,38074871,38077646,ZNF571,20,-
894,circ_10801,chr19,38198814,38200723,ZNF607,6,-
895,circ_10802,chr19,38198814,38202593,ZNF607,35,-
896,circ_10803,chr19,38229803,38231095,ZNF573,5,-
897,circ_10804,chr19,38260644,38264391,ZNF573,2,-
898,circ_10805,chr19,38262203,38264391,ZNF573,4,-
899,circ_10806,chr19,38609945,38610522,SIPA1L3,21,+
900,circ_10807,chr19,38621137,38621412,SIPA1L3,11,+
901,circ_10808,chr19,38631823,38633350,SIPA1L3,210,+
902,circ_10809,chr19,38834219,38835008,CATSPERG,160,+
903,circ_1081,chr1,213046019,213062599,FLVCR1,144,+
904,circ_10810,chr19,38848917,38849201,CATSPERG,3,+
905,circ_10811,chr19,39100235,39100665,MAP4K1,3,-
906,circ_10812,chr19,39191239,39191761,ACTN4,2,+
